"id","text","author"
"759c2301-2acf-4c45-b41c-33a43c8a8f3a","Well I may venture so far as to say that the paper gives its holder a certain power in a certain quarter where such power is immensely valuable.","EAP"
"e0033ff4-617f-4086-920d-8e5d45803a8d","No Well; the disclosure of the document to a third person who shall be nameless would bring in question the honor of a personage of most exalted station; and this fact gives the holder of the document an ascendancy over the illustrious personage whose honor and peace are so jeopardized.","EAP"
"5c947fed-0b4b-414d-a9e9-cfdcf6897859","But this ascendancy I interposed would depend upon the robbers knowledge of the losers knowledge of the robber.","EAP"
"0d5e627b-c1d2-4b86-869b-895e04f8ba28","Who would dare--  The thief said G. is the Minister D-- who dares all things those unbecoming as well as those becoming a man.","EAP"
"6d09dc6f-9724-44ca-ae1e-c47bb36266de","The method of the theft was not less ingenious than bold.","EAP"
"2a96603e-b151-4a48-857c-444a2e192516","The document in question--a letter to be frank--had been received by the personage robbed while alone in the royal boudoir.","EAP"
"a98de96f-c5ce-4882-8f7c-2f487616cbd3","During its perusal she was suddenly interrupted by the entrance of the other exalted personage from whom especially it was her wish to conceal it.","EAP"
"1787fb2e-580c-465d-ad3e-cacb1fa6b56b","After a hurried and vain endeavor to thrust it in a drawer she was forced to place it open as it was upon a table.","EAP"
"0700e1e3-b864-48c2-8d38-526b7dd72c5f","The address however was uppermost and the contents thus unexposed the letter escaped notice.","EAP"
"3d0e4aa1-038a-4f49-880e-6c06ce6664e0","At this juncture enters the Minister D--. His lynx eye immediately perceives the paper recognises the handwriting of the address observes the confusion of the personage addressed and fathoms her secret.","EAP"
"d55822e6-c79a-483b-87b4-74370fa145fc","After some business transactions hurried through in his ordinary manner he produces a letter somewhat similar to the one in question opens it pretends to read it and then places it in close juxtaposition to the other.","EAP"
"a3521571-0bb0-47c0-bd66-71887f18c5ab","Again he converses for some fifteen minutes upon the public affairs.","EAP"
"e6507b7e-9363-4cf8-a153-5ddd3263b4f8","At length in taking leave he takes also from the table the letter to which he had no claim.","EAP"
"1fc3c0c3-2638-4321-a1b0-261eed66dad6","Its rightful owner saw but of course dared not call attention to the act in the presence of the third personage who stood at her elbow.","EAP"
"1dda06f4-4df7-41b5-9652-47e95aeb0d4f","The minister decamped; leaving his own letter--one of no importance--upon the table.","EAP"
"39eb2703-6df2-4c2e-9361-aaf3fa6c01d6","Here then said Dupin to me you have precisely what you demand to make the ascendancy complete--the robbers knowledge of the losers knowledge of the robber.","EAP"
"94ba1e19-8499-4686-a49e-1419d25f43d4","Yes replied the Prefect; and the power thus attained has for some months past been wielded for political purposes to a very dangerous extent.","EAP"
"94f9ff12-a2b5-4ad3-b050-50e5012be907","The personage robbed is more thoroughly convinced every day of the necessity of reclaiming her letter.","EAP"
"5048ff27-5014-4ad7-b373-a6b420055dbc","In fine driven to despair she has committed the matter to me.","EAP"
"3e7d8621-6e2e-46bf-a34c-954e63945c21","Than whom said Dupin amid a perfect whirlwind of smoke no more sagacious agent could I suppose be desired or even imagined.","EAP"
"98ae7ba8-7a6d-4df5-a5a2-0012d17ee884","You flatter me replied the Prefect; but it is possible that some such opinion may have been entertained.","EAP"
"f7bdcf8c-cfb0-4d04-a693-afe57d692911","It is clear said I as you observe that the letter is still in possession of the minister; since it is this possession and not any employment of the letter which bestows the power.","EAP"
"7802ea32-f85a-440c-9257-dcd9fda09b00","True said G.; and upon this conviction I proceeded.","EAP"
"141ee621-c682-4abb-b2e1-598fda4c7293","My first care was to make thorough search of the ministers hotel; and here my chief embarrassment lay in the necessity of searching without his knowledge.","EAP"
"e03c4457-34c5-4bc3-a7f7-8d44f474b511","Beyond all things I have been warned of the danger which would result from giving him reason to suspect our design.","EAP"
"b3bfb6e9-e617-4c3a-a017-d4b836f30037","But said I you are quite au fait in these investigations.","EAP"
"b86a588e-5eba-42d5-ad26-1dd1b0d44a6b","The Parisian police have done this thing often before.","EAP"
"d29bac83-f9f4-4df5-b72a-71894d4d6855","O yes; and for this reason I did not despair.","EAP"
"0f6e7aa1-8eaf-4df0-b267-d73792000211","The habits of the minister gave me too a great advantage.","EAP"
"084c8905-e401-4637-930d-a4f8b7fffcb9","They sleep at a distance from their masters apartment and being chiefly Neapolitans are readily made drunk.","EAP"
"fa9af46b-1401-443c-ace3-f15a92dd6e53","I have keys as you know with which I can open any chamber or cabinet in Paris.","EAP"
"f82626aa-69ca-428b-a24e-f1627f6c4fc3","For three months a night has not passed during the greater part of which I have not been engaged personally in ransacking the D-- Hotel.","EAP"
"497e6a1d-2b76-4bb9-a3dd-c7183811452b","My honor is interested and to mention a great secret the reward is enormous.","EAP"
"4a67082a-e420-48de-b777-825e5c353896","So I did not abandon the search until I had become fully satisfied that the thief is a more astute man than myself.","EAP"
"0b618903-f985-47d1-80f3-de6034da8c4a","I fancy that I have investigated every nook and corner of the premises in which it is possible that the paper can be concealed.","EAP"
"be3b9564-b260-4bb4-8176-8cbf51382e5e","But is it not possible I suggested that although the letter may be in possession of the minister as it unquestionably is he may have concealed it elsewhere than upon his own premises  This is barely possible said Dupin.","EAP"
"feecc2b0-0de7-4375-b862-81afb27663a9","The present peculiar condition of affairs at court and especially of those intrigues in which D-- is known to be involved would render the instant availability of the document--its susceptibility of being produced at a moments notice--a point of nearly equal importance with its possession.","EAP"
"163ded09-c732-4fbd-a033-07372f59dea2","Its susceptibility of being produced said I.  That is to say of being destroyed said Dupin.","EAP"
"122b557c-edc9-4f61-ad81-7ea1640565bb","True I observed; the paper is clearly then upon the premises.","EAP"
"7490c56d-a8a6-42f0-b105-0828442e2048","As for its being upon the person of the minister we may consider that as out of the question.","EAP"
"f68e159c-dfe1-4f1c-8fa9-a0e51955bd68","He has been twice waylaid as if by footpads and his person rigorously searched under my own inspection.","EAP"
"fa35909a-cd6e-4fa2-b222-c85033863250","You might have spared yourself this trouble said Dupin.","EAP"
"8c8cf834-96a6-44ff-b4cc-4f2ac6c04007","D-- I presume is not altogether a fool and if not must have anticipated these waylayings as a matter of course.","EAP"
"e7829bfe-e5cb-4609-b5c9-7d116a02f6d5","Not altogether a fool said G. but then hes a poet which I take to be only one remove from a fool.","EAP"
"61467692-10d7-472c-ae4d-2439b7d62e98","True said Dupin after a long and thoughtful whiff from his meerschaum although I have been guilty of certain doggrel myself.","EAP"
"efcff56e-2d26-41f7-94e8-0e6cf907be8f","Suppose you detail said I the particulars of your search.","EAP"
"9a8c91b7-660e-44a0-a54a-ef6175a70c52","Why the fact is we took our time and we searched every where.","EAP"
"2a11597f-b354-4b38-a006-2ba05f412fce","I took the entire building room by room; devoting the nights of a whole week to each.","EAP"
"4202dd96-2a49-4729-88e9-d9237ec2b676","We opened every possible drawer; and I presume you know that to a properly trained police agent such a thing as a secret drawer is impossible.","EAP"
"1f4fe8b1-b7a1-4d1f-8280-964d969a55b9","Any man is a dolt who permits a secret drawer to escape him in a search of this kind.","EAP"
"aabc35fe-10c9-4549-8692-797bbfc86e49","There is a certain amount of bulk--of space--to be accounted for in every cabinet.","EAP"
"549db555-23d0-4368-b68a-67b942469475","The fiftieth part of a line could not escape us.","EAP"
"53f2e8c2-4bbc-4d23-8657-29b8d77c0a7f","The cushions we probed with the fine long needles you have seen me employ.","EAP"
"eff64700-1163-4ce1-ae4d-e2121aa1bb64","Why so  Sometimes the top of a table or other similarly arranged piece of furniture is removed by the person wishing to conceal an article; then the leg is excavated the article deposited within the cavity and the top replaced.","EAP"
"5c34e0e3-6dc3-41f8-92b9-9fd104743889","The bottoms and tops of bedposts are employed in the same way.","EAP"
"78cbaf63-6bd2-41e1-b6fd-fbf9aea63ffd","But could not the cavity be detected by sounding I asked.","EAP"
"62492387-1a72-4ae1-a04b-a0532ae0e262","By no means if when the article is deposited a sufficient wadding of cotton be placed around it.","EAP"
"9808db0f-7010-4467-82fd-215c91803e17","Besides in our case we were obliged to proceed without noise.","EAP"
"81994192-572d-481e-8e71-f3f103958418","But you could not have removed--you could not have taken to pieces all articles of furniture in which it would have been possible to make a deposit in the manner you mention.","EAP"
"37b963b9-dbae-4e35-b3bc-9eac27113762","A letter may be compressed into a thin spiral roll not differing much in shape or bulk from a large knitting-needle and in this form it might be inserted into the rung of a chair for example.","EAP"
"0056875e-7052-4ddf-8a35-bf22b8051088","You did not take to pieces all the chairs  Certainly not; but we did better--we examined the rungs of every chair in the hotel and indeed the jointings of every description of furniture by the aid of a most powerful microscope.","EAP"
"807f2502-cdf8-4e7a-bcfa-045127d669ad","Had there been any traces of recent disturbance we should not have failed to detect it instantly.","EAP"
"f06a32f0-29f6-4ef7-ac03-205101e3a5b6","A single grain of gimlet-dust for example would have been as obvious as an apple.","EAP"
"064d6a94-0d8e-4ea6-904b-1e8cfc23d0c7","Any disorder in the glueing--any unusual gaping in the joints--would have sufficed to insure detection.","EAP"
"bf9dde71-1d57-4a34-954e-067c06b6ecca","I presume you looked to the mirrors between the boards and the plates and you probed the beds and the bed-clothes as well as the curtains and carpets.","EAP"
"cb49db8d-e517-4ce9-aca1-e9524c5c7a6a","That of course; and when we had absolutely completed every particle of the furniture in this way then we examined the house itself.","EAP"
"fa5cfa6f-7e4f-495f-92e6-20c01c800783","We divided its entire surface into compartments which we numbered so that none might be missed; then we scrutinized each individual square inch throughout the premises including the two houses immediately adjoining with the microscope as before.","EAP"
"bba05cfb-7cad-457e-b59e-487df4141afa","The two houses adjoining I exclaimed; you must have had a great deal of trouble.","EAP"
"f3611f11-74e1-4f8a-a5d2-28423718f673","We had; but the reward offered is prodigious  You include the grounds about the houses  All the grounds are paved with brick.","EAP"
"1f51398f-b185-4526-a263-33b5762b6355","We examined the moss between the bricks and found it undisturbed.","EAP"
"5a371128-409a-4048-a51d-ca5947972d74","You looked among D--s papers of course and into the books of the library  Certainly; we opened every package and parcel; we not only opened every book but we turned over every leaf in each volume not contenting ourselves with a mere shake according to the fashion of some of our police officers.","EAP"
"88a5a738-e51c-4725-9404-4f3dfb0d8ae7","We also measured the thickness of every book-cover with the most accurate admeasurement and applied to each the most jealous scrutiny of the microscope.","EAP"
"f9b4720d-097d-4d7f-b3c8-42408cab3c48","Had any of the bindings been recently meddled with it would have been utterly impossible that the fact should have escaped observation.","EAP"
"fe5c3966-6bb7-45c7-9f92-7c5b4a00b0de","Some five or six volumes just from the hands of the binder we carefully probed longitudinally with the needles.","EAP"
"afec5cd3-4470-45d4-a73d-a024b6a87b46","You explored the floors beneath the carpets  Beyond doubt.","EAP"
"4d23ff03-bb40-4ca3-ab78-7c9d6d177e6d","We removed every carpet and examined the boards with the microscope.","EAP"
"01cff652-cc4a-462e-8968-e7826df3f20a","And the paper on the walls  Yes.  You looked into the cellars  We did.","EAP"
"e3423f86-4051-4cec-aa28-94350b1afd82","Then I said you have been making a miscalculation and the letter is not upon the premises as you suppose.","EAP"
"3fefb8c1-0c0d-4255-b94f-13f494b3b000","I fear you are right there said the Prefect.","EAP"
"a1cf044b-8d36-4cb0-af33-e3085c900b14","And now Dupin what would you advise me to do  To make a thorough re-search of the premises.","EAP"
"39696254-32a3-4542-902a-72b6a160e78a","That is absolutely needless replied G--. I am not more sure that I breathe than I am that the letter is not at the Hotel.","EAP"
"ace0d7f2-cf33-45bb-a9ae-499e639aaef5","You have of course an accurate description of the letter  Oh yes--And here the Prefect producing a memorandum-book proceeded to read aloud a minute account of the internal and especially of the external appearance of the missing document.","EAP"
"e56c8b0e-4b09-436d-8721-2189f90d6473","Soon after finishing the perusal of this description he took his departure more entirely depressed in spirits than I had ever known the good gentleman before.","EAP"
"b9002631-0b16-4d10-8b03-89fc09ef1315","In about a month afterwards he paid us another visit and found us occupied very nearly as before.","EAP"
"bded9363-a7eb-4e17-a071-baf46fd57b91","He took a pipe and a chair and entered into some ordinary conversation.","EAP"
"2ecf0511-0771-482f-85ed-05aa2de2c54e","At length I said--  Well but G-- what of the purloined letter I presume you have at last made up your mind that there is no such thing as overreaching the Minister  Confound him say I--yes; I made the re-examination however as Dupin suggested--but it was all labor lost as I knew it would be.","EAP"
"944ef783-5a8a-47a4-9e91-91a751345923","How much was the reward offered did you say asked Dupin.","EAP"
"7a103552-3369-4fc8-9997-7a36266fc15a","Why a very great deal--a very liberal reward--I dont like to say how much precisely; but one thing I will say that I wouldnt mind giving my individual check for fifty thousand francs to any one who could obtain me that letter.","EAP"
"259d6b55-1967-410a-af35-c1b097794694","The fact is it is becoming of more and more importance every day; and the reward has been lately doubled.","EAP"
"8f9c8a26-6f56-4769-85c8-c099f5163fa9","If it were trebled however I could do no more than I have done.","EAP"
"85d73caa-a4aa-4ee7-8b33-a28e840f432d","Why yes said Dupin drawlingly between the whiffs of his meerschaum I really--think G-- you have not exerted yourself--to the utmost in this matter.","EAP"
"64be3ae5-c968-439f-96af-915336041389","You might--do a little more I think eh  How--in what way  Why--puff puff--you might--puff puff--employ counsel in the matter eh--puff puff puff.","EAP"
"600fadb0-7b2f-4d44-9caf-94a53b659e76","Do you remember the story they tell of Abernethy  No; hang Abernethy  To be sure hang him and welcome.","EAP"
"d6c4cd7e-379e-4d3e-9128-0399b85b3318","But once upon a time a certain rich miser conceived the design of spunging upon this Abernethy for a medical opinion.","EAP"
"e1a44977-16cf-4171-9406-84f79874cb9e","Getting up for this purpose an ordinary conversation in a private company he insinuated his case to the physician as that of an imaginary individual.","EAP"
"9a144003-8e36-4ee2-942f-52cd8237e739","We will suppose said the miser that his symptoms are such and such; now doctor what would you have directed him to take  Take said Abernethy why take advice to be sure.","EAP"
"c2ba9dd5-6b91-4929-bcd4-ac9ce81c2514","But said the Prefect a little discomposed I am perfectly willing to take advice and to pay for it.","EAP"
"debb10d7-3c35-4afa-98f4-88a52a3ef151","I would really give fifty thousand francs to any one who would aid me in the matter.","EAP"
"11d24cbe-015e-4034-a2df-9be6e4885cbc","In that case replied Dupin opening a drawer and producing a check-book you may as well fill me up a check for the amount mentioned.","EAP"
"69d76fee-b2fb-4a3d-8a7d-cbdc723bf3dd","When you have signed it I will hand you the letter.","EAP"
"a04c0edf-83c8-44bb-a10a-389027e9efbc","The Prefect appeared absolutely thunder-stricken. For some minutes he remained speechless and motionless looking incredulously at my friend with open mouth and eyes that seemed starting from their sockets; then apparently recovering himself in some measure he seized a pen and after several pauses and vacant stares finally filled up and signed a check for fifty thousand francs and handed it across the table to Dupin.","EAP"
"3c52cd20-1669-4922-a3ee-a3528f6dce56","The latter examined it carefully and deposited it in his pocket-book; then unlocking an escritoire took thence a letter and gave it to the Prefect.","EAP"
"c13adcbf-f845-4fad-8aa1-9ba36ad99a14","This functionary grasped it in a perfect agony of joy opened it with a trembling hand cast a rapid glance at its contents and then scrambling and struggling to the door rushed at length unceremoniously from the room and from the house without having uttered a syllable since Dupin had requested him to fill up the check.","EAP"
"719905d9-ac83-40fa-bf9d-8a8284f5ab05","When he had gone my friend entered into some explanations.","EAP"
"5c01e868-8c14-4c39-a4c1-7429ced12772","The Parisian police he said are exceedingly able in their way.","EAP"
"a4d3fb2a-390c-47df-83c5-4f93146c3836","They are persevering ingenious cunning and thoroughly versed in the knowledge which their duties seem chiefly to demand.","EAP"
"5718ccf4-cbdc-4f67-85b2-442b14633c28","Thus when G-- detailed to us his mode of searching the premises at the Hotel D-- I felt entire confidence in his having made a satisfactory investigation--so far as his labors extended.","EAP"
"5498f10d-ef94-4d72-9475-8a82311175b0","So far as his labors extended said I.  Yes said Dupin.","EAP"
"c3ec8fe5-fac6-4328-a143-731d0cb78329","The measures adopted were not only the best of their kind but carried out to absolute perfection.","EAP"
"3ea7db92-fee9-4197-9cca-4cd003a248d5","Had the letter been deposited within the range of their search these fellows would beyond a question have found it.","EAP"
"f71d15ca-0ba5-4fce-ae37-fa8c240d7d24","I merely laughed--but he seemed quite serious in all that he said.","EAP"
"9d8a448e-27cf-4659-a01c-f6bf13671042","The measures then he continued were good in their kind and well executed; their defect lay in their being inapplicable to the case and to the man.","EAP"
"25ecac8c-c02d-463e-ae97-ffaeecda8c5b","A certain set of highly ingenious resources are with the Prefect a sort of Procrustean bed to which he forcibly adapts his designs.","EAP"
"2f8db6d2-85fb-4923-9b3c-24eb67c1a901","But he perpetually errs by being too deep or too shallow for the matter in hand; and many a schoolboy is a better reasoner than he.","EAP"
"2ce01401-7baf-456c-bbb5-0ff833f07174","I knew one about eight years of age whose success at guessing in the game of even and odd attracted universal admiration.","EAP"
"ba27ef41-3c12-4476-993a-3a8018b4a5a4","One player holds in his hand a number of these toys and demands of another whether that number is even or odd.","EAP"
"39ffa8be-2593-4d23-b6bf-20f4e720e978","If the guess is right the guesser wins one; if wrong he loses one.","EAP"
"971ecfb8-d544-4672-9d4b-2d3851cad699","The boy to whom I allude won all the marbles of the school.","EAP"
"fe36f6b7-a8ee-4a3d-8d7d-beda8700c5dd","Of course he had some principle of guessing; and this lay in mere observation and admeasurement of the astuteness of his opponents.","EAP"
"193c98ea-771f-48b5-93c4-0cb5db15b7c4","For example an arrant simpleton is his opponent and holding up his closed hand asks are they even or odd Our schoolboy replies odd and loses; but upon the second trial he wins for he then says to himself the simpleton had them even upon the first trial and his amount of cunning is just sufficient to make him have them odd upon the second; I will therefore guess odd;--he guesses odd and wins.","EAP"
"2bea5e8c-1959-4dd6-aeb7-6a50fe0a0048","Now with a simpleton a degree above the first he would have reasoned thus This fellow finds that in the first instance I guessed odd and in the second he will propose to himself upon the first impulse a simple variation from even to odd as did the first simpleton; but then a second thought will suggest that this is too simple a variation and finally he will decide upon putting it even as before.","EAP"
"c50ab1c2-2733-4b80-b089-bf90cfcdf7c4","I will therefore guess even;--he guesses even and wins.","EAP"
"c78f8c76-03f0-4637-b3e8-ea6929eff755","Now this mode of reasoning in the schoolboy whom his fellows termed lucky--what in its last analysis is it  It is merely I said an identification of the reasoners intellect with that of his opponent.","EAP"
"6adf8b7c-5459-411b-92b7-30dc09123116","It is said Dupin; and upon inquiring of the boy by what means he effected the thorough identification in which his success consisted I received answer as follows When I wish to find out how wise or how stupid or how good or how wicked is any one or what are his thoughts at the moment I fashion the expression of my face as accurately as possible in accordance with the expression of his and then wait to see what thoughts or sentiments arise in my mind or heart as if to match or correspond with the expression.","EAP"
"c7ebad28-f2aa-4dde-bb05-190ad4189896","This response of the schoolboy lies at the bottom of all the spurious profundity which has been attributed to Rochefoucault to La Bougive to Machiavelli and to Campanella.","EAP"
"ef6d82c8-c2a4-4e46-8082-5c16f3f9f2e1","And the identification I said of the reasoners intellect with that of his opponent depends if I understand you aright upon the accuracy with which the opponents intellect is admeasured.","EAP"
"4287b24d-7ee4-46e5-b489-b4330f74a23a","For its practical value it depends upon this replied Dupin; and the Prefect and his cohort fail so frequently first by default of this identification and secondly by ill-admeasurement or rather through non-admeasurement of the intellect with which they are engaged.","EAP"
"0109a8e5-c793-4d28-b505-59946c767281","They consider only their own ideas of ingenuity; and in searching for anything hidden advert only to the modes in which they would have hidden it.","EAP"
"4578b7bd-d9bc-4560-aa76-c89cee7aff77","They are right in this much--that their own ingenuity is a faithful representative of that of the mass; but when the cunning of the individual felon is diverse in character from their own the felon foils them of course.","EAP"
"2c854f9a-707a-4e23-a1d7-9bf9f0c515b1","This always happens when it is above their own and very usually when it is below.","EAP"
"561cecf2-a28e-4b2a-b220-65b79c03f0fd","They have no variation of principle in their investigations; at best when urged by some unusual emergency--by some extraordinary reward--they extend or exaggerate their old modes of practice without touching their principles.","EAP"
"41467bec-7b20-4644-84ce-3a17bb6bb6f4","What for example in this case of D-- has been done to vary the principle of action What is all this boring and probing and sounding and scrutinizing with the microscope and dividing the surface of the building into registered square inches--what is it all but an exaggeration of the application of the one principle or set of principles of search which are based upon the one set of notions regarding human ingenuity to which the Prefect in the long routine of his duty has been accustomed Do you not see he has taken it for granted that all men proceed to conceal a letter--not exactly in a gimlet hole bored in a chair-leg--but at least in some out-of-the-way hole or corner suggested by the same tenor of thought which would urge a man to secrete a letter in a gimlet-hole bored in a chair-leg And do you not see also that such recherchs nooks for concealment are adapted only for ordinary occasions and would be adopted only by ordinary intellects; for in all cases of concealment a disposal of the article concealed--a disposal of it in this recherch manner--is in the very first instance presumable and presumed; and thus its discovery depends not at all upon the acumen but altogether upon the mere care patience and determination of the seekers; and where the case is of importance--or what amounts to the same thing in the policial eyes when the reward is of magnitude--the qualities in question have never been known to fail.","EAP"
"52e14766-ef56-4604-b7fb-61c4536df9a4","You will now understand what I meant in suggesting that had the purloined letter been hidden any where within the limits of the Prefects examination--in other words had the principle of its concealment been comprehended within the principles of the Prefect--its discovery would have been a matter altogether beyond question.","EAP"
"a413fdd2-73da-4a2d-b280-ad4c223aab57","This functionary however has been thoroughly mystified; and the remote source of his defeat lies in the supposition that the Minister is a fool because he has acquired renown as a poet.","EAP"
"fc51d338-10c3-49f5-b506-a8dfd0c22198","All fools are poets; this the Prefect feels; and he is merely guilty of a non distributio medii in thence inferring that all poets are fools.","EAP"
"71ae13de-ec22-4ed7-8594-3060714dcee4","There are two brothers I know; and both have attained reputation in letters.","EAP"
"68af9a59-9f7d-4121-bd44-eb49877d5362","The Minister I believe has written learnedly on the Differential Calculus.","EAP"
"f119e50d-079b-481b-8431-f3a810e0b00f","As poet and mathematician he would reason well; as mere mathematician he could not have reasoned at all and thus would have been at the mercy of the Prefect.","EAP"
"25a8bc95-7d2f-4de7-840c-4bad6c78ea6c","You surprise me I said by these opinions which have been contradicted by the voice of the world.","EAP"
"00e2a1e7-190f-454b-82a0-75f5405acde6","You do not mean to set at naught the well-digested idea of centuries.","EAP"
"b49c2e0a-af07-41d8-b67f-79bd462edb96","The mathematical reason has long been regarded as the reason par excellence.","EAP"
"e9d33cda-16c1-4ce0-8963-1ac33ca69d9b","Il y a  parir replied Dupin quoting from Chamfort que toute ide publique toute convention reue est une sottise car elle a convenue au plus grand nombre.","EAP"
"f459634c-5546-4de7-967b-c9923be99cce","The mathematicians I grant you have done their best to promulgate the popular error to which you allude and which is none the less an error for its promulgation as truth.","EAP"
"4dcaec73-dcd2-4bf9-8377-e89faafb161a","With an art worthy a better cause for example they have insinuated the term analysis into application to algebra.","EAP"
"a0fa0af7-bd58-4d82-8b8e-6511b1aa7eaf","The French are the originators of this particular deception; but if a term is of any importance--if words derive any value from applicability--then analysis conveys algebra about as much as in Latin ambitus implies ambition religio religion or homines honesti a set of honorablemen.","EAP"
"796cec6c-5bfb-4cc1-b018-e4c73933b9aa","You have a quarrel on hand I see said I with some of the algebraists of Paris; but proceed.","EAP"
"da157110-0113-44d8-bea5-9820f6f24c01","I dispute the availability and thus the value of that reason which is cultivated in any especial form other than the abstractly logical.","EAP"
"5e5cb98d-685c-46cb-b036-8d4698a3b4d2","The mathematics are the science of form and quantity; mathematical reasoning is merely logic applied to observation upon form and quantity.","EAP"
"fcca3b22-126d-40ba-8944-a3fb13f69dc5","The great error lies in supposing that even the truths of what is called pure algebra are abstract or general truths.","EAP"
"5171d33a-cb2e-41b7-93f6-e1c4ed382095","And this error is so egregious that I am confounded at the universality with which it has been received.","EAP"
"96dbdd9b-89e4-4923-82f0-e3314915bd32","What is true of relation--of form and quantity--is often grossly false in regard to morals for example.","EAP"
"3f485d28-12a6-4d1e-9360-7c0413f75785","In this latter science it is very usually untrue that the aggregated parts are equal to the whole.","EAP"
"09e64506-45ec-4ad0-be1a-8b9f32a03c91","In the consideration of motive it fails; for two motives each of a given value have not necessarily a value when united equal to the sum of their values apart.","EAP"
"e64db60d-1d45-44e8-8425-c7a754720f24","There are numerous other mathematical truths which are only truths within the limits of relation.","EAP"
"dbbf3494-a438-4642-9677-6ff5364368e2","But the mathematician argues from his finite truths through habit as if they were of an absolutely general applicability--as the world indeed imagines them to be.","EAP"
"7cf798fe-4478-4ef8-9dd7-b69cb26764c0","Bryant in his very learned Mythology mentions an analogous source of error when he says that although the Pagan fables are not believed yet we forget ourselves continually and make inferences from them as existing realities.","EAP"
"19729a99-d969-4350-9699-7ebe223e3306","With the algebraists however who are Pagans themselves the Pagan fables are believed and the inferences are made not so much through lapse of memory as through an unaccountable addling of the brains.","EAP"
