"id","text","author"
"dfbfd1e9-db5e-454e-af4a-796f169e9f21","He traced his way by the grotesque fungi which always seem better nourished as one approaches the dread circle where elder beings danced and sacrificed.","HPL"
"41bae6f4-ff43-459c-bd76-ea4dfee23ca4","Finally the greater light of those thicker fungi revealed a sinister green and grey vastness pushing up through the roof of the forest and out of sight.","HPL"
"cd222d31-9987-4f67-b6b9-e07e4f386e1a","This was the nearest of the great ring of stones and Carter knew he was close to the zoog village.","HPL"
"dbadb4bc-4a99-4fee-9250-d321ccaacbf4","Renewing his fluttering sound he waited patiently; and was at length rewarded by an impression of many eyes watching him.","HPL"
"3daa4f54-9dbf-4b4c-ab5c-7fbde18317b4","It was the zoogs for one sees their weird eyes long before one can discern their small slippery brown outlines.","HPL"
"17dc214d-9fbe-4129-976d-8522c40cf345","Out they swarmed from hidden burrow and honeycombed tree till the whole dim-litten region was alive with them.","HPL"
"46e7d5df-fe5d-4a02-a6f2-4a973ed1c415","Some of the wilder ones brushed Carter unpleasantly and one even nipped loathsomely at his ear; but these lawless spirits were soon restrained by their elders.","HPL"
"3422a823-260d-4a59-bb3b-1171b671fd80","The Council of Sages recognising the visitor offered a gourd of fermented sap from a haunted tree unlike the others which had grown from a seed dropt down by someone on the moon; and as Carter drank it ceremoniously a very strange colloquy began.","HPL"
"0cbb3ead-1e4a-45f1-b886-80bd77257277","The zoogs did not unfortunately know where the peak of Kadath lies nor could they even say whether the cold waste is in our dream-world or in another.","HPL"
"57e04945-fcd8-429e-80f4-932dc3ea47b8","Rumours of the Great Ones came equally from all points; and one might only say that they were likelier to be seen on high mountain peaks than in valleys since on such peaks they dance reminiscently when the moon is above and the clouds beneath.","HPL"
"9d74e78c-2b15-4c38-a0b8-985d73e3b109","Then one very ancient zoog recalled a thing unheard-of by the others; and said that in Ulthar beyond the river Skai there still lingered the last copy of those inconceivably old Pnakotic Manuscripts made by waking men in forgotten boreal kingdoms and borne into the land of dreams when the hairy cannibal Gnophkehs overcame many-templed Olatho and slew all the heroes of the land of Lomar.","HPL"
"afc6f9ee-ac68-4d4d-a4f0-86e04f891da8","Those manuscripts he said told much of the gods; and besides in Ulthar there were men who had seen the signs of the gods and even one old priest who had scaled a great mountain to behold them dancing by moonlight.","HPL"
"d902b40d-f807-47ef-87c9-5446cfb5aaa7","He had failed though his companion had succeeded and perished namelessly.","HPL"
"d6bf6bc5-4e8c-4aea-89bd-48ecd4ccbfe4","So Randolph Carter thanked the zoogs who fluttered amicably and gave him another gourd of moon-tree wine to take with him and set out through the phosphorescent wood for the other side where the rushing Skai flows down from the slopes of Lerion and Hatheg and Nir and Ulthar dot the plain.","HPL"
"b6dc41af-1448-45cc-8876-cf589e3c0c76","Behind him furtive and unseen crept several of the curious zoogs; for they wished to learn what might befall him and bear back the legend to their people.","HPL"
"6552bb69-5151-4e12-99d3-604e078c37a1","The vast oaks grew thicker as he pushed on beyond the village and he looked sharply for a certain spot where they would thin somewhat standing quite dead or dying among the unnaturally dense fungi and the rotting mould and mushy logs of their fallen brothers.","HPL"
"3e4d1397-fe69-491c-853f-aa07ee4e6bc3","There he would turn sharply aside for at that spot a mighty slab of stone rests on the forest floor; and those who have dared approach it say that it bears an iron ring three feet wide.","HPL"
"35d692fb-5572-45a1-b1f4-5b8d7f36f52a","Remembering the archaic circle of great mossy rocks and what it was possibly set up for the zoogs do not pause near that expansive slab with its huge ring; for they realise that all which is forgotten need not necessarily be dead and they would not like to see the slab rise slowly and deliberately.","HPL"
"e2a1b7be-d355-4abf-ad2b-ede6263812ee","Carter detoured at the proper place and heard behind him the frightened fluttering of some of the more timid zoogs.","HPL"
"eba49cce-ec44-482d-b396-3d08074691e1","He had known they would follow him so he was not disturbed; for one grows accustomed to the anomalies of these prying creatures.","HPL"
"c522658f-3c15-48f6-9375-bb431945e2fb","It was twilight when he came to the edge of the wood and the strengthening glow told him it was the twilight of morning.","HPL"
"d9135b5d-2616-4d6c-b77e-3dbb13cbf8ab","Over fertile plains rolling down to the Skai he saw the smoke of cottage chimneys and on every hand were the hedges and ploughed fields and thatched roofs of a peaceful land.","HPL"
"ebaabca6-0855-41fe-ad24-e931ae36b550","Once he stopped at a farmhouse well for a cup of water and all the dogs barked affrightedly at the inconspicuous zoogs that crept through the grass behind.","HPL"
"8c3173ff-5713-4a83-b70c-6335b1dd26d6","At another house where people were stirring he asked questions about the gods and whether they danced often upon Lerion; but the farmer and his wife would only make the Elder Sign and tell him the way to Nir and Ulthar.","HPL"
"81c438ba-3561-4162-ab53-daf5cf5bb057","At noon he walked through the one broad high street of Nir which he had once visited and which marked his farthest former travels in this direction; and soon afterward he came to the great stone bridge across the Skai into whose central pier the masons had sealed a living human sacrifice when they built it thirteen-hundred years before.","HPL"
"efe4a02d-7c34-4f9a-aa16-02530d21427d","Once on the other side the frequent presence of cats who all arched their backs at the trailing zoogs revealed the near neighbourhood of Ulthar; for in Ulthar according to an ancient and significant law no man may kill a cat.","HPL"
"dfe6059e-2181-4b45-9227-c82533fd7637","Very pleasant were the suburbs of Ulthar with their little green cottages and neatly fenced farms; and still pleasanter was the quaint town itself with its old peaked roofs and overhanging upper stories and numberless chimney-pots and narrow hill streets where one can see old cobbles whenever the graceful cats afford space enough.","HPL"
"2c2c55f3-3715-4fc1-a9e1-f82fc04e0cff","Carter the cats being somewhat dispersed by the half-seen zoogs picked his way directly to the modest Temple of the Elder Ones where the priests and old records were said to be; and once within that venerable circular tower of ivied stonewhich crowns Ulthars highest hillhe sought out the patriarch Atal who had been up the forbidden peak Hatheg-Kla in the stony desert and had come down again alive.","HPL"
"1be3da95-d4b1-40b2-a87b-d87d476b233a","Atal seated on an ivory dais in a festooned shrine at the top of the temple was fully three centuries old; but still very keen of mind and memory.","HPL"
"c06f90bb-dfe7-43cf-85c7-b8304f547d37","From him Carter learned many things about the gods but mainly that they are indeed only earths gods ruling feebly our own dreamland and having no power or habitation elsewhere.","HPL"
"b55e8dd8-58ae-4013-96f6-c4091fdb6fb6","They might Atal said heed a mans prayer if in good humour; but one must not think of climbing to their onyx stronghold atop Kadath in the cold waste.","HPL"
"1802ac79-aef3-42be-815f-12a4ffd05a0c","It was lucky that no man knew where Kadath towers for the fruits of ascending it would be very grave.","HPL"
"8e323d56-02fe-4440-ae2d-7f597a497a88","Atals companion Barzai the Wise had been drawn screaming into the sky for climbing merely the known peak of Hatheg-Kla. With unknown Kadath if ever found matters would be much worse; for although earths gods may sometimes be surpassed by a wise mortal they are protected by the Other Gods from Outside whom it is better not to discuss.","HPL"
"62735d7b-e00c-4c4d-9d3b-7613b7dcfdee","At least twice in the worlds history the Other Gods set their seal upon earths primal granite; once in antediluvian times as guessed from a drawing in those parts of the Pnakotic Manuscripts too ancient to be read and once on Hatheg-Kla when Barzai the Wise tried to see earths gods dancing by moonlight.","HPL"
"f21b0a3d-f296-4144-ac44-139cce56e091","So Atal said it would be much better to let all gods alone except in tactful prayers.","HPL"
"a4906bd4-d86e-4a33-8e00-d1352dccf291","Carter though disappointed by Atals discouraging advice and by the meagre help to be found in the Pnakotic Manuscripts and the Seven Cryptical Books of Hsan did not wholly despair.","HPL"
"f3ebc17c-61f4-4287-874a-7ded72d5b45e","First he questioned the old priest about that marvellous sunset city seen from the railed terrace thinking that perhaps he might find it without the gods aid; but Atal could tell him nothing.","HPL"
"6335d41a-2ce2-41f1-940c-c944ab695411","Probably Atal said the place belonged to his especial dream-world and not to the general land of vision that many know; and conceivably it might be on another planet.","HPL"
"9603f42d-c3e6-49df-a2af-f7c0192e7b4e","In that case earths gods could not guide him if they would.","HPL"
"1ace1433-3720-4cdd-904e-40fb13fd3f48","But this was not likely since the stopping of the dreams shewed pretty clearly that it was something the Great Ones wished to hide from him.","HPL"
"046dcdb3-9b16-41be-b679-386342140159","Then Carter did a wicked thing offering his guileless host so many draughts of the moon-wine which the zoogs had given him that the old man became irresponsibly talkative.","HPL"
"91f04458-2b5a-488e-80fa-09ccd4f4b61c","Robbed of his reserve poor Atal babbled freely of forbidden things; telling of a great image reported by travellers as carved on the solid rock of the mountain Ngranek on the isle of Oriab in the Southern Sea and hinting that it may be a likeness which earths gods once wrought of their own features in the days when they danced by moonlight on that mountain.","HPL"
"78173fc4-457d-4597-b6cb-fab854504b80","And he hiccoughed likewise that the features of that image are very strange so that one might easily recognise them and that they are sure signs of the authentic race of the gods.","HPL"
"7af933b0-f268-49c9-b98d-71c6076d14d1","Now the use of all this in finding the gods became at once apparent to Carter.","HPL"
"7cf2303b-0502-47f3-a556-8612d2b9486a","It is known that in disguise the younger among the Great Ones often espouse the daughters of men so that around the borders of the cold waste wherein stands Kadath the peasants must all bear their blood.","HPL"
"481a9091-b10c-4911-acf7-245c7230fb06","This being so the way to find that waste must be to see the stone face on Ngranek and mark the features; then having noted them with care to search for such features among living men.","HPL"
"e5b0c4bb-bf94-4792-aade-4fea1111f064","Where they are plainest and thickest there must the gods dwell nearest; and whatever stony waste lies back of the villages in that place must be that wherein stands Kadath.","HPL"
"77516516-65f6-47da-a379-ae8b8a616d83","Much of the Great Ones might be learnt in such regions and those with their blood might inherit little memories very useful to a seeker.","HPL"
"9c22075f-b499-4514-948c-e73c4d845b53","They might not know their parentage for the gods so dislike to be known among men that none can be found who has seen their faces wittingly; a thing which Carter realised even as he sought to scale Kadath.","HPL"
"73e57ea8-e2ee-49fe-8e1d-2c66c43438cd","But they would have queer lofty thoughts misunderstood by their fellows and would sing of far places and gardens so unlike any known even in dreamland that common folk would call them fools; and from all this one could perhaps learn old secrets of Kadath or gain hints of the marvellous sunset city which the gods held secret.","HPL"
"743d179a-3254-4958-9679-7b8bafdd35c6","And more one might in certain cases seize some well-loved child of a god as hostage; or even capture some young god himself disguised and dwelling amongst men with a comely peasant maiden as his bride.","HPL"
"21400ce8-7071-4f2e-bceb-11e47816ea3f","Atal however did not know how to find Ngranek on its isle of Oriab; and recommended that Carter follow the singing Skai under its bridges down to the Southern Sea; where no burgess of Ulthar has ever been but whence the merchants come in boats or with long caravans of mules and two-wheeled carts.","HPL"
"17effec0-148c-405b-a56c-16264c3f57e2","There is a great city there Dylath-Leen but in Ulthar its reputation is bad because of the black three-banked galleys that sail to it with rubies from no clearly named shore.","HPL"
"8f6f93de-63f0-4b7f-806b-e17ecc58eb48","The traders that come from those galleys to deal with the jewellers are human or nearly so but the rowers are never beheld; and it is not thought wholesome in Ulthar that merchants should trade with black ships from unknown places whose rowers cannot be exhibited.","HPL"
"fcc4aae2-4514-4f4d-85bc-6c461c1dfff3","By the time he had given this information Atal was very drowsy and Carter laid him gently on a couch of inlaid ebony and gathered his long beard decorously on his chest.","HPL"
"146058bb-3d9b-49dd-bf9b-41b51cd37ef9","As he turned to go he observed that no suppressed fluttering followed him and wondered why the zoogs had become so lax in their curious pursuit.","HPL"
"64e6f84a-db63-4d24-bfa1-9ff0b4041920","Then he noticed all the sleek complacent cats of Ulthar licking their chops with unusual gusto and recalled the spitting and caterwauling he had faintly heard in lower parts of the temple while absorbed in the old priests conversation.","HPL"
"0bf75c94-ff8a-424c-a50a-07a20062309c","He recalled too the evilly hungry way in which an especially impudent young zoog had regarded a small black kitten in the cobbled street outside.","HPL"
"23efcedd-5b3d-49dd-9633-c7a1a0c022b1","And because he loved nothing on earth more than small black kittens he stooped and petted the sleek cats of Ulthar as they licked their chops and did not mourn because those inquisitive zoogs would escort him no farther.","HPL"
"7397f658-2eb7-4d35-90d3-a42ab69b2c05","It was sunset now so Carter stopped at an ancient inn on a steep little street overlooking the lower town.","HPL"
"d62a7456-f052-4a44-8bda-18e8de78613c","And as he went out on the balcony of his room and gazed down at the sea of red tiled roofs and cobbled ways and the pleasant fields beyond all mellow and magical in the slanted light he swore that Ulthar would be a very likely place to dwell in always were not the memory of a greater sunset city ever goading one on toward unknown perils.","HPL"
"fff93ccc-39f2-4b85-ab4d-7e9cc6137d46","Then twilight fell and the pink walls of the plastered gables turned violet and mystic and little yellow lights floated up one by one from old lattice windows.","HPL"
"04bc7f50-089d-4584-b69d-062740a0732e","And sweet bells pealed in the temple tower above and the first star winked softly above the meadows across the Skai.","HPL"
"e68c16ca-695c-4fc2-939d-e8e20ca931ae","With the night came song and Carter nodded as the lutanists praised ancient days from beyond the filigreed balconies and tessellated courts of simple Ulthar.","HPL"
"f4f4196e-c76a-42d8-a09e-9bd566adb50d","And there might have been sweetness even in the voices of Ulthars many cats but that they were mostly heavy and silent from strange feasting.","HPL"
"7eba33ea-ef96-4ffa-ba8d-6cde256684ce","Some of them stole off to those cryptical realms which are known only to cats and which villagers say are on the moons dark side whither the cats leap from tall housetops but one small black kitten crept upstairs and sprang in Carters lap to purr and play and curled up near his feet when he lay down at last on the little couch whose pillows were stuffed with fragrant drowsy herbs.","HPL"
"443e1c17-6180-475e-bf75-bc300fdc610d","In the morning Carter joined a caravan of merchants bound for Dylath-Leen with the spun wool of Ulthar and the cabbages of Ulthars busy farms.","HPL"
"a1b179a9-3347-42ba-8d0a-0cc01b031e2a","And for six days they rode with tinkling bells on the smooth road beside the Skai; stopping some nights at the inns of little quaint fishing towns and on other nights camping under the stars while snatches of boatmens songs came from the placid river.","HPL"
"8f0d75e0-a59f-4580-b25e-b7804566fc85","The country was very beautiful with green hedges and groves and picturesque peaked cottages and octagonal windmills.","HPL"
"a9c60e77-4f2d-4669-8aaa-a1e184eceb0d","On the seventh day a blur of smoke arose on the horizon ahead and then the tall black towers of Dylath-Leen which is built mostly of basalt.","HPL"
"03884c83-4801-4ace-91a3-6c41bd0289a9","Dylath-Leen with its thin angular towers looks in the distance like a bit of the Giants Causeway and its streets are dark and uninviting.","HPL"
"e32c7f5f-19c6-4717-9196-64d2321d68fa","There are many dismal sea-taverns near the myriad wharves and all the town is thronged with the strange seamen of every land on earth and of a few which are said to be not on earth.","HPL"
"e141cfff-18ce-44e6-8dca-4a456b86ec75","Carter questioned the oddly robed men of that city about the peak of Ngranek on the isle of Oriab and found that they knew of it well.","HPL"
"b4b1cc0a-22ae-4c7c-a07c-cc16e627fcb9","Ships came from Baharna on that island one being due to return thither in only a month and Ngranek is but two days zebra-ride from that port.","HPL"
"30ded400-413f-4d07-addd-e81c660a8b2b","But few had seen the stone face of the god because it is on a very difficult side of Ngranek which overlooks only sheer crags and a valley of sinister lava.","HPL"
"2263afb0-89f0-4d86-a22b-6bc572e4c312","Once the gods were angered with men on that side and spoke of the matter to the Other Gods.","HPL"
"247caf24-03da-44a8-8348-5f71d627f8ff","It was hard to get this information from the traders and sailors in Dylath-Leens sea-taverns because they mostly preferred to whisper of the black galleys.","HPL"
"26d989b9-3aa2-4b95-a4c0-b5f677ed8b75","One of them was due in a week with rubies from its unknown shore and the townsfolk dreaded to see it dock.","HPL"
"cede7e73-a4d6-4928-985f-9f289f8a4d24","The mouths of the men who came from it to trade were too wide and the way their turbans were humped up in two points above their foreheads was in especially bad taste.","HPL"
"5fa84a79-34fc-48c0-84ee-a16d202e88ea","And their shoes were the shortest and queerest ever seen in the Six Kingdoms.","HPL"
"2ebcdaf0-0f8c-4cc6-968d-818fbc5d85df","But worst of all was the matter of the unseen rowers.","HPL"
"bb17f497-365a-44d9-a21d-a07f50e2530e","Those three banks of oars moved too briskly and accurately and vigorously to be comfortable and it was not right for a ship to stay in port for weeks while the merchants traded yet to give no glimpse of its crew.","HPL"
"d43e6d4f-3b00-4800-a258-aaa12eee8c55","It was not fair to the tavern-keepers of Dylath-Leen or to the grocers and butchers either; for not a scrap of provisions was ever sent aboard.","HPL"
"d6cd0fdf-a62a-42ce-89ef-ab7c2ae7c3f8","The merchants took only gold and stout black slaves from Parg across the river.","HPL"
"18906677-4247-4917-85d3-c209b6cf17be","That was all they ever took those unpleasantly featured merchants and their unseen rowers; never anything from the butchers and grocers but only gold and the fat black men of Parg whom they bought by the pound.","HPL"
"7a3f7493-0da2-4a39-920d-54d02008e8b9","And the odours from those galleys which the south wind blew in from the wharves are not to be described.","HPL"
"2a096ca6-874d-48ce-a118-5adf6c6f2725","Only by constantly smoking strong thagweed could even the hardiest denizen of the old sea-taverns bear them.","HPL"
"36bfb099-de92-4d4b-a2b4-da79a74b9897","Dylath-Leen would never have tolerated the black galleys had such rubies been obtainable elsewhere but no mine in all earths dreamland was known to produce their like.","HPL"
"259f261c-b72f-4634-8180-94939e2a567d","Of these things Dylath-Leens cosmopolitan folk chiefly gossiped whilst Carter waited patiently for the ship from Baharna which might bear him to the isle whereon carven Ngranek towers lofty and barren.","HPL"
"93ab5fe0-e6a8-4c5e-a2e7-7664f7346cc5","Meanwhile he did not fail to seek through the haunts of far travellers for any tales they might have concerning Kadath in the cold waste or a marvellous city of marble walls and silver fountains seen below terraces in the sunset.","HPL"
"1d477d7c-e18e-43f4-a103-88a42881cf67","Of these things however he learned nothing; though he once thought that a certain old slant-eyed merchant looked queerly intelligent when the cold waste was spoken of.","HPL"
"43c81761-1cda-45bb-ad49-b860effac080","This man was reputed to trade with the horrible stone villages on the icy desert plateau of Leng which no healthy folk visit and whose evil fires are seen at night from afar.","HPL"
"5645d65f-4dd9-468f-a9e4-5543286fcc7a","He was even rumoured to have dealt with that high-priest not to be described which wears a yellow silken mask over its face and dwells all alone in a prehistoric stone monastery.","HPL"
"77a9dfe5-2feb-41d2-943e-9c25e152974b","That such a person might well have had nibbling traffick with such beings as may conceivably dwell in the cold waste was not to be doubted but Carter soon found that it was no use questioning him.","HPL"
"906d6e8a-dd6d-42ce-8899-3f7475715dda","Then the black galley slipped into the harbour past the basalt mole and the tall lighthouse silent and alien and with a strange stench that the south wind drove into the town.","HPL"
"be8805f1-8d8a-4ba3-9e32-1f529e3059a4","Uneasiness rustled through the taverns along that waterfront and after a while the dark wide-mouthed merchants with humped turbans and short feet clumped stealthily ashore to seek the bazaars of the jewellers.","HPL"
"aa857e57-baba-4eaf-ad9c-88cf8b1a30a2","Carter observed them closely and disliked them more the longer he looked at them.","HPL"
"79c6c413-1a67-4097-bec4-9af5b97e0ace","Then he saw them drive the stout black men of Parg up the gangplank grunting and sweating into that singular galley and wondered in what landsor if in any lands at allthose fat pathetic creatures might be destined to serve.","HPL"
"8d90b680-5f12-443f-8404-6363db497608","And on the third evening of that galleys stay one of the uncomfortable merchants spoke to him smirking sinfully and hinting of what he had heard in the taverns of Carters quest.","HPL"
"e520c1da-c937-4555-9445-fe80fbbda812","He appeared to have knowledge too secret for public telling; and though the sound of his voice was unbearably hateful Carter felt that the lore of so far a traveller must not be overlooked.","HPL"
"b0ead78f-4d56-44c3-ae13-a4e3dfa70295","He bade him therefore be his own guest in locked chambers above and drew out the last of the zoogs moon-wine to loosen his tongue.","HPL"
"b489681a-a81d-475d-85ba-ede2992e3396","The strange merchant drank heavily but smirked unchanged by the draught.","HPL"
"282bc576-6210-4928-a190-c8920085a20f","Then he drew forth a curious bottle with wine of his own and Carter saw that the bottle was a single hollowed ruby grotesquely carved in patterns too fabulous to be comprehended.","HPL"
"954d0c7b-eee4-4183-bc9f-b99425e38196","He offered his wine to his host and though Carter took only the least sip he felt the dizziness of space and the fever of unimagined jungles.","HPL"
"3227a831-1583-4c8e-a18e-d940fd6891f9","All the while the guest had been smiling more and more broadly and as Carter slipped into blankness the last thing he saw was that dark odious face convulsed with evil laughter and something quite unspeakable where one of the two frontal puffs of that orange turban had become disarranged with the shakings of that epileptic mirth.","HPL"
"1bd3bc5d-de37-44a5-9f9a-afaa2e7c5e91","Carter next had consciousness amidst horrible odours beneath a tent-like awning on the deck of a ship with the marvellous coasts of the Southern Sea flying by in unnatural swiftness.","HPL"
"bcc8555a-f8b5-4328-b26b-c7d8684f0f26","He was not chained but three of the dark sardonic merchants stood grinning nearby and the sight of those humps in their turbans made him almost as faint as did the stench that filtered up through the sinister hatches.","HPL"
"60b36bb6-8918-47bb-858b-0e46951c460a","He saw slip past him the glorious lands and cities of which a fellow-dreamer of eartha lighthouse-keeper in ancient Kingsporthad often discoursed in the old days and recognised the templed terraces of Zar abode of forgotten dreams; the spires of infamous Thalarion that daemon-city of a thousand wonders where the eidolon Lathi reigns; the charnal gardens of Xura land of pleasures unattained and the twin headlands of crystal meeting above in a resplendent arch which guard the harbour of Sona-Nyl blessed land of fancy.","HPL"
"f2b31db7-84db-4adc-b1be-87178e15e6d1","Past all these gorgeous lands the malodorous ship flew unwholesomely urged by the abnormal strokes of those unseen rowers below.","HPL"
"1973d7fd-d780-48d6-9c93-5ae637e67e71","And before the day was done Carter saw that the steersman could have no other goal than the Basalt Pillars of the West beyond which simple folk say splendid Cathuria lies but which wise dreamers well know are the gates of a monstrous cataract wherein the oceans of earths dreamland drop wholly to abysmal nothingness and shoot through the empty spaces toward other worlds and other stars and the awful voids outside the ordered universe where the daemon-sultan Azathoth gnaws hungrily in chaos amid pounding and piping and the hellish dancing of the Other Gods blind voiceless tenebrous and mindless with their soul and messenger Nyarlathotep.","HPL"
"07bb5440-6ae8-45c9-ba66-9aa89114786a","Meanwhile the three sardonic merchants would give no word of their intent though Carter well knew that they must be leagued with those who wished to hold him from his quest.","HPL"
"d2e87e7a-c516-43ea-a0e5-2dee1c9293d9","It is understood in the land of dream that the Other Gods have many agents moving among men; and all these agents whether wholly human or slightly less than human are eager to work the will of those blind and mindless things in return for the favour of their hideous soul and messenger the crawling chaos Nyarlathotep.","HPL"
